,Country Name,Country Code,Indicator Name,Indicator Code,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0
15,Azerbaijan,AZE,CO2 emissions (kt),EN.ATM.CO2E.KT,27690.0,26400.0,26180.0003051758,28569.9996948242,28309.9994659424,30040.0009155273,30489.9997711182,27629.9991607666,30450.0007629395,25500.0,24309.9994659424,27280.0006866455,30110.0006103516,30940.0005340576,32240.0016784668,31770.0004577637,32240.0016784668,31959.9990844727,32729.9995422363,35509.9983215332,
16,Burundi,BDI,CO2 emissions (kt),EN.ATM.CO2E.KT,260.0,200.0,209.999993443489,159.999996423721,150.000005960464,150.000005960464,180.000007152557,180.000007152557,180.000007152557,180.000007152557,300.000011920929,360.000014305115,370.000004768372,389.999985694885,379.999995231628,400.000005960464,439.999997615814,529.999971389771,689.999997615814,720.000028610229,
17,Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,117270.0,118340.0,110849.998474121,115500.0,114019.996643066,110610.000610352,108650.001525879,104589.996337891,106930.000305176,99669.9981689453,106720.001220703,96480.0033569336,95269.9966430664,96589.9963378906,90139.9993896484,95129.997253418,94220.0012207031,92720.0012207031,93660.0036621094,93010.0021362305,
18,Benin,BEN,CO2 emissions (kt),EN.ATM.CO2E.KT,1420.0,1740.0,2180.0000667572,2440.00005722046,2650.00009536743,2900.00009536743,3470.00002861023,4000.0,4019.99998092651,4420.00007629395,4829.99992370605,4650.00009536743,4440.00005722046,4679.99982833862,5190.00005722046,5510.00022888184,6739.99977111816,6869.99988555908,7420.00007629395,7300.00019073486,
19,Burkina Faso,BFA,CO2 emissions (kt),EN.ATM.CO2E.KT,940.0,970.0,959.999978542328,1039.99996185303,1059.99994277954,1059.99994277954,1240.00000953674,1409.9999666214,1700.00004768372,1730.00001907349,2289.99996185303,2460.00003814697,2940.00005722046,3130.00011444092,3180.0000667572,3700.00004768372,3700.00004768372,4269.99998092651,4670.00007629395,5000.0,
20,Bangladesh,BGD,CO2 emissions (kt),EN.ATM.CO2E.KT,21650.0,25780.0,27430.0003051758,28629.9991607666,30530.0006866455,32709.9990844727,35900.0015258789,37990.0016784668,41580.0018310547,44750.0,50580.0018310547,54419.9981689453,57990.0016784668,60599.9984741211,63830.0018310547,72190.0024414063,74379.997253418,79339.9963378906,83449.9969482422,90739.9978637695,
21,Bulgaria,BGR,CO2 emissions (kt),EN.ATM.CO2E.KT,43420.0,46190.0,43599.9984741211,47930.0003051758,47270.0004577637,47990.0016784668,48950.0007629395,52599.9984741211,50040.0009155273,42909.9998474121,44740.0016784668,49639.9993896484,45020.0004577637,39659.9998474121,42049.9992370605,44560.001373291,41590.0001525879,43880.0010681152,40900.0015258789,39139.9993896484,
22,Bahrain,BHR,CO2 emissions (kt),EN.ATM.CO2E.KT,15880.0,16390.0,17219.9993133545,17940.0005340576,17930.0003051758,20690.0005340576,22489.9997711182,23000.0,24760.0002288818,24719.9993133545,25969.9993133545,26020.0004577637,27170.0000762939,28850.0003814697,30280.0006866455,30579.9999237061,30299.9992370605,30520.0004577637,30809.9994659424,33259.9983215332,
23,"Bahamas, The",BHS,CO2 emissions (kt),EN.ATM.CO2E.KT,2230.0,2220.0,2400.00009536743,2380.00011444092,2250.0,2109.99989509583,2099.99990463257,2119.99988555908,2200.00004768372,6170.00007629395,2079.99992370605,2569.9999332428,3549.99995231628,2809.99994277954,2519.99998092651,2210.00003814697,2039.99996185303,2170.00007629395,2799.99995231628,2839.99991416931,
24,Bosnia and Herzegovina,BIH,CO2 emissions (kt),EN.ATM.CO2E.KT,13960.0,13760.0,14560.0004196167,14869.9998855591,15569.9996948242,16229.9995422363,17909.9998474121,18889.9993896484,20760.0002288818,20590.0001525879,20840.0001525879,23739.9997711182,21959.9990844727,21850.0003814697,19489.9997711182,19620.0008392334,22340.0001525879,22680.0003051758,22600.0003814697,21069.9996948242,
25,Belarus,BLR,CO2 emissions (kt),EN.ATM.CO2E.KT,52940.0,51880.0,51840.0001525879,52700.0007629395,56040.0009155273,56779.9987792969,59119.9989318848,57650.0015258789,60529.9987792969,57400.0015258789,61669.9981689453,58549.9992370605,59939.998626709,59990.0016784668,59500.0,54819.9996948242,55139.9993896484,56009.9983215332,58950.0007629395,57669.9981689453,
26,Belize,BLZ,CO2 emissions (kt),EN.ATM.CO2E.KT,450.0,530.0,519.999980926514,509.999990463257,439.999997615814,469.999998807907,509.999990463257,529.999971389771,500.0,1460.00003814697,560.000002384186,670.000016689301,670.000016689301,460.00000834465,479.999989271164,680.000007152557,649.999976158142,639.999985694885,629.999995231628,639.999985694885,
27,Bermuda,BMU,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,
28,Bolivia,BOL,CO2 emissions (kt),EN.ATM.CO2E.KT,8210.0,8050.0,8300.00019073486,9079.99992370605,9489.99977111816,10050.0001907349,11229.9995422363,12079.9999237061,13109.9996566772,14000.0,15170.0000762939,16610.0006103516,17420.0000762939,18739.9997711182,20409.9998474121,20760.0002288818,22010.0002288818,22750.0,23229.9995422363,22340.0001525879,
29,Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,313670.0,319380.0,317760.009765625,310809.997558594,328519.989013672,331690.002441406,335619.995117188,352559.997558594,373630.004882813,350000.0,397929.992675781,418309.997558594,454230.010986328,486839.996337891,511619.995117188,485339.996337891,447079.986572266,456489.990234375,433989.990234375,434299.987792969,
30,Barbados,BRB,CO2 emissions (kt),EN.ATM.CO2E.KT,1240.0,1310.0,1370.00000476837,1379.99999523163,1360.00001430511,1419.99995708466,1470.00002861023,1480.00001907349,1779.99997138977,4619.99988555908,1549.99995231628,1759.99999046326,2119.99988555908,1440.00005722046,1269.99998092651,1269.99998092651,1289.99996185303,1179.99994754791,1240.00000953674,1250.0,
31,Brunei Darussalam,BRN,CO2 emissions (kt),EN.ATM.CO2E.KT,4720.0,4710.0,4619.99988555908,5519.99998092651,5099.99990463257,4989.99977111816,7519.99998092651,7139.9998664856,7909.99984741211,7869.99988555908,7170.00007629395,7329.99992370605,7300.00019073486,7210.00003814697,7079.99992370605,6400.00009536743,6969.99979019165,7289.99996185303,7539.99996185303,6989.99977111816,
32,Bhutan,BTN,CO2 emissions (kt),EN.ATM.CO2E.KT,210.0,230.0,239.999994635582,259.999990463257,289.99999165535,319.999992847443,319.999992847443,319.999992847443,300.000011920929,319.999992847443,400.000005960464,589.999973773956,639.999985694885,670.000016689301,699.999988079071,769.999980926514,930.000007152557,970.000028610229,1049.99995231628,1049.99995231628,
33,Botswana,BWA,CO2 emissions (kt),EN.ATM.CO2E.KT,4030.0,3870.0,4030.00020980835,3920.00007629395,3970.00002861023,4280.00020980835,4090.00015258789,4320.00017166138,4389.9998664856,4190.00005722046,3369.99988555908,3880.00011444092,3410.00008583069,5420.00007629395,6989.99977111816,6949.99980926514,6630.00011444092,7329.99992370605,7309.99994277954,7250.0,
34,Central African Republic,CAF,CO2 emissions (kt),EN.ATM.CO2E.KT,240.0,250.0,250.0,230.000004172325,230.000004172325,219.999998807907,230.000004172325,239.999994635582,170.000001788139,170.000001788139,170.000001788139,189.999997615814,200.000002980232,119.999997317791,129.999995231628,189.999997615814,209.999993443489,219.999998807907,230.000004172325,239.999994635582,
35,Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,514220.0,506620.0,524349.975585938,544539.978027344,536419.982910156,549030.029296875,540530.029296875,571630.004882813,550469.970703125,521320.007324219,537010.009765625,549289.978027344,546210.021972656,555659.973144531,561679.992675781,558700.012207031,556830.017089844,568080.017089844,580090.026855469,580210.021972656,
36,Central Europe and the Baltics,CEB,CO2 emissions (kt),EN.ATM.CO2E.KT,709020.0,721100.0,706180.0017356876,735870.0084686275,735040.0066375734,733620.0037002573,751329.9970626835,758250.0057220464,740869.979858399,683720.0064659116,707019.9956893921,707139.9912834166,680990.0031089785,654539.9818420414,633330.0147056577,643899.9886512759,655579.9860954292,679379.9867630013,673560.0099563596,641570.0039863591,
37,Switzerland,CHE,CO2 emissions (kt),EN.ATM.CO2E.KT,43710.0,45150.0,43569.9996948242,44840.0001525879,45279.9987792969,45849.9984741211,45479.9995422363,43540.0009155273,44959.9990844727,43669.9981689453,45209.9990844727,41189.998626709,42520.0004577637,43529.9987792969,39790.0009155273,39090.0001525879,39669.9981689453,38700.0007629395,37479.9995422363,37380.0010681152,
38,Channel Islands,CHI,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,
39,Chile,CHL,CO2 emissions (kt),EN.ATM.CO2E.KT,50420.0,48430.0,49119.9989318848,50200.0007629395,54970.0012207031,55970.0012207031,57150.0015258789,64569.9996948242,67989.9978637695,65449.9969482422,69750.0,76470.0012207031,78410.0036621094,83000.0,76559.9975585938,82230.0033569336,86489.9978637695,87069.9996948242,86610.0006103516,91370.002746582,
40,China,CHN,CO2 emissions (kt),EN.ATM.CO2E.KT,3346530.0,3529080.0,3810060.05859375,4415910.15625,5124819.82421875,5824629.8828125,6437470.21484375,6993180.17578125,7199600.09765625,7719069.82421875,8474919.921875,9282549.8046875,9541870.1171875,9984570.3125,10006669.921875,9861099.609375,9874660.15625,10096009.765625,10502929.6875,10707219.7265625,
41,Cote d'Ivoire,CIV,CO2 emissions (kt),EN.ATM.CO2E.KT,6490.0,6490.0,6840.00015258789,5309.99994277954,5469.99979019165,5880.00011444092,5699.99980926514,5659.99984741211,6469.99979019165,6030.00020980835,6349.99990463257,6119.99988555908,8039.99996185303,8689.9995803833,9199.99980926514,9810.0004196167,9590.00015258789,10560.0004196167,10189.9995803833,10829.9999237061,
42,Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,5210.0,5160.0,5130.00011444092,5210.00003814697,5119.99988555908,5019.99998092651,5090.00015258789,6130.00011444092,6389.9998664856,7030.00020980835,7010.00022888184,6809.99994277954,6880.00011444092,7550.00019073486,8250.0,8460.00003814697,9079.99992370605,9170.00007629395,9590.00015258789,9430.00030517578,
43,"Congo, Dem. Rep.",COD,CO2 emissions (kt),EN.ATM.CO2E.KT,1630.0,1570.0,1649.99997615814,2000.0,1940.00005722046,2210.00003814697,2279.99997138977,2470.00002861023,2549.99995231628,2500.0,2650.00009536743,3019.99998092651,2829.99992370605,3960.00003814697,5139.9998664856,3230.00001907349,2420.00007629395,2849.99990463257,3119.99988555908,3210.00003814697,
44,"Congo, Rep.",COG,CO2 emissions (kt),EN.ATM.CO2E.KT,4350.0,4240.0,2759.99999046326,3230.00001907349,3519.99998092651,4309.99994277954,4780.00020980835,4150.00009536743,4360.0001335144,4840.00015258789,5420.00007629395,5380.00011444092,5260.00022888184,5329.99992370605,5190.00005722046,5659.99984741211,5500.0,5409.99984741211,6489.99977111816,7260.00022888184,
45,Colombia,COL,CO2 emissions (kt),EN.ATM.CO2E.KT,58340.0,58940.0,56770.0004577637,56110.0006103516,56110.0006103516,57639.9993896484,57689.998626709,59180.0003051758,59779.9987792969,62009.9983215332,63560.001373291,69099.9984741211,69699.9969482422,76860.0006103516,79199.9969482422,80230.0033569336,82680.0003051758,74989.9978637695,78589.9963378906,81040.0009155273,
46,Comoros,COM,CO2 emissions (kt),EN.ATM.CO2E.KT,100.0,110.0,109.999999403954,140.000000596046,150.000005960464,150.000005960464,170.000001788139,109.999999403954,109.999999403954,140.000000596046,170.000001788139,150.000005960464,159.999996423721,189.999997615814,170.000001788139,189.999997615814,219.999998807907,280.000001192093,300.000011920929,319.999992847443,
47,Cabo Verde,CPV,CO2 emissions (kt),EN.ATM.CO2E.KT,220.0,240.0,280.000001192093,310.000002384186,330.000013113022,439.999997615814,500.0,460.00000834465,479.999989271164,509.999990463257,540.000021457672,569.999992847443,529.999971389771,509.999990463257,500.0,500.0,550.000011920929,589.999973773956,610.000014305115,649.999976158142,
48,Costa Rica,CRI,CO2 emissions (kt),EN.ATM.CO2E.KT,4950.0,5420.0,5519.99998092651,5800.00019073486,5940.00005722046,6269.99998092651,6559.99994277954,7599.99990463257,7519.99998092651,7199.99980926514,7110.0001335144,7429.99982833862,7449.99980926514,7780.00020980835,7829.99992370605,7539.99996185303,8079.99992370605,8260.00022888184,8369.99988555908,8239.99977111816,
49,Caribbean small states,CSS,CO2 emissions (kt),EN.ATM.CO2E.KT,28730.0,30480.0,31600.000388920325,34870.000079274156,35510.00002026554,37050.00048875812,40889.99980688097,41590.00033140186,39120.00042200092,47910.00103950498,38609.99895632272,40740.00048637388,42070.00041007998,40519.99916136269,40100.000753998705,39310.00007689002,37259.999588131934,36389.99979197979,37890.000209212296,37880.00078499315,
50,Cuba,CUB,CO2 emissions (kt),EN.ATM.CO2E.KT,28350.0,27470.0,26420.0000762939,25629.9991607666,25360.0006103516,26319.9996948242,26780.0006866455,27680.0003051758,26750.0,26979.9995422363,28110.0006103516,27590.0001525879,28690.0005340576,28870.0008392334,26690.0005340576,29209.9990844727,27170.0000762939,26239.9997711182,26709.9990844727,25909.9998474121,
51,Curacao,CUW,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,
52,Cayman Islands,CYM,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,
53,Cyprus,CYP,CO2 emissions (kt),EN.ATM.CO2E.KT,7130.0,6990.0,7170.00007629395,7829.99992370605,7780.00020980835,7900.00009536743,8000.0,8310.0004196167,8489.99977111816,8279.99973297119,7900.00009536743,7630.00011444092,7099.99990463257,6429.99982833862,6809.99994277954,6849.99990463257,7219.99979019165,7360.0001335144,7199.99980926514,7190.00005722046,
54,Czechia,CZE,CO2 emissions (kt),EN.ATM.CO2E.KT,123170.0,122720.0,118529.998779297,122769.996643066,123440.002441406,119989.99786377,120599.998474121,123620.002746582,118309.997558594,111169.998168945,112250.0,109169.998168945,106069.999694824,101150.001525879,97510.0021362305,99139.9993896484,101730.003356934,101830.001831055,100900.001525879,96290.0009155273,
55,Germany,DEU,CO2 emissions (kt),EN.ATM.CO2E.KT,830280.0,847680.0,833380.004882813,836789.978027344,821070.007324219,802380.004882813,814409.973144531,783799.987792969,789690.002441406,734809.997558594,773070.007324219,746479.98046875,760130.004882813,776150.024414063,736010.009765625,742309.997558594,747150.024414063,732200.012207031,707700.012207031,657400.024414063,
56,Djibouti,DJI,CO2 emissions (kt),EN.ATM.CO2E.KT,370.0,380.0,400.000005960464,409.999996423721,400.000005960464,430.000007152557,430.000007152557,469.999998807907,469.999998807907,469.999998807907,519.999980926514,479.999989271164,500.0,560.000002384186,400.000005960464,460.00000834465,419.999986886978,419.999986886978,400.000005960464,419.999986886978,
57,Dominica,DMA,CO2 emissions (kt),EN.ATM.CO2E.KT,130.0,150.0,119.999997317791,140.000000596046,159.999996423721,159.999996423721,170.000001788139,180.000007152557,180.000007152557,500.0,180.000007152557,180.000007152557,250.0,170.000001788139,180.000007152557,180.000007152557,180.000007152557,170.000001788139,170.000001788139,170.000001788139,
58,Denmark,DNK,CO2 emissions (kt),EN.ATM.CO2E.KT,52600.0,54250.0,53840.0001525879,59229.9995422363,53729.9995422363,50200.0007629395,58130.0010681152,53409.9998474121,50130.0010681152,47930.0003051758,48119.9989318848,43099.9984741211,38220.0012207031,39959.9990844727,35819.9996948242,33700.0007629395,35319.9996948242,33130.0010681152,33130.0010681152,29700.0007629395,
59,Dominican Republic,DOM,CO2 emissions (kt),EN.ATM.CO2E.KT,18670.0,18980.0,20879.9991607666,18729.9995422363,17280.0006866455,18690.0005340576,20370.0008392334,20629.9991607666,20579.9999237061,19659.9998474121,20680.0003051758,20909.9998474121,21680.0003051758,21290.0009155273,21450.0007629395,23590.0001525879,24590.0001525879,23549.9992370605,25309.9994659424,27229.9995422363,
60,Algeria,DZA,CO2 emissions (kt),EN.ATM.CO2E.KT,80050.0,78650.0,82400.0015258789,88190.0024414063,89489.9978637695,94190.0024414063,99809.9975585938,102750.0,107750.0,112169.998168945,114180.000305176,120790.000915527,134929.992675781,139020.004272461,147740.005493164,156270.004272461,154910.003662109,158339.996337891,165539.993286133,171250.0,
61,East Asia & Pacific (excluding high income),EAP,CO2 emissions (kt),EN.ATM.CO2E.KT,4137375.830779143,4361587.527029877,4672683.836476178,5333394.350534439,6100326.113575132,6832227.71983795,7474038.207577114,8068467.521228876,8306101.225156348,8812398.894060137,9648332.213883922,10510725.715802824,10805820.684487212,11254577.979184417,11353689.114749901,11270577.48742964,11308838.682946479,11613613.086544167,12156221.558938289,12491816.919979114,
62,Early-demographic dividend,EAR,CO2 emissions (kt),EN.ATM.CO2E.KT,3873932.4313134635,3968275.6882593995,4089880.3792337943,4258125.84459394,4487233.762654895,4678233.7297180565,4932609.923441524,5227577.867106213,5427982.19903475,5589647.656065436,5865105.891113313,6092200.754624862,6393548.345672269,6466649.456111373,6795368.659005063,6855509.877118495,6962021.621887651,7236618.44187981,7405414.8134019,7452716.808129367,
63,East Asia & Pacific,EAS,CO2 emissions (kt),EN.ATM.CO2E.KT,6453028.359793681,6698018.466330534,7058162.0026233075,7756963.984322644,8586193.030204201,9349823.126784176,10010057.891418787,10693457.63866363,10888327.642029462,11372365.8077504,12346726.560248388,13329705.214902375,13682264.002924312,14151650.952969996,14186800.086794727,14088624.76653874,14132393.079018582,14457773.487770565,14982328.197425455,15275883.710370904,
64,Europe & Central Asia (excluding high income),ECA,CO2 emissions (kt),EN.ATM.CO2E.KT,2582853.9138341215,2570427.964049627,2604208.476087923,2712975.6732932376,2712364.371869504,2728718.523872771,2840501.926394318,2897641.339778609,2936993.4431657,2709358.124277277,2846013.432556696,3003281.87746848,2967386.963208541,2916160.047034893,2824658.8595898277,2752548.35596987,2784815.6953983563,2845592.6526867026,2926551.6966287545,2942675.304689869,
65,Europe & Central Asia,ECS,CO2 emissions (kt),EN.ATM.CO2E.KT,6517629.9695949815,6575471.850652814,6587362.726440564,6798985.53094931,6805126.372342924,6798745.077550013,6920008.600417162,6919938.585851304,6869189.163323515,6349103.148880934,6589266.08498866,6603741.587619639,6535421.322902369,6401144.863999384,6119067.965725025,6089355.628066255,6113428.037202398,6177470.873893945,6189301.717014159,6055906.67296364,
66,Ecuador,ECU,CO2 emissions (kt),EN.ATM.CO2E.KT,22050.0,24250.0,24170.0000762939,24659.9998474121,26180.0003051758,28219.9993133545,30129.9991607666,30639.9993896484,31690.0005340576,34500.0,37250.0,37099.9984741211,37090.0001525879,39700.0007629395,41799.9992370605,41520.0004577637,39810.001373291,38549.9992370605,40139.9993896484,39290.0009155273,
67,"Egypt, Arab Rep.",EGY,CO2 emissions (kt),EN.ATM.CO2E.KT,114610.0,126700.0,129440.002441406,133020.004272461,144500.0,162220.001220703,170750.0,183399.993896484,189940.002441406,197660.003662109,200309.997558594,205770.004272461,215000.0,213860.000610352,219119.995117188,226279.998779297,231229.995727539,242229.995727539,247910.003662109,249369.995117188,
68,Euro area,EMU,CO2 emissions (kt),EN.ATM.CO2E.KT,2632450.0,2679490.0,2684259.984731674,2741399.9874591827,2754819.99874115,2746329.985141754,2729999.9432563777,2692959.954023363,2635759.9990367885,2438199.9962329865,2501249.9945163736,2411289.995908737,2381640.002012253,2332870.0032234206,2208170.016527176,2256729.97391224,2255170.024514199,2258570.0149536133,2201410.015821458,2092859.9931001673,
69,Eritrea,ERI,CO2 emissions (kt),EN.ATM.CO2E.KT,640.0,700.0,680.000007152557,689.999997615814,680.000007152557,600.000023841858,519.999980926514,509.999990463257,449.999988079071,469.999998807907,500.0,569.999992847443,620.000004768372,639.999985694885,649.999976158142,649.999976158142,660.000026226044,720.000028610229,850.000023841858,879.999995231628,
70,Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,293310.0,294790.0,312750.0,318660.003662109,335559.997558594,350500.0,341779.998779297,354679.992675781,324269.989013672,287489.990234375,273250.0,274399.993896484,269269.989013672,242809.997558594,240960.006713867,256279.998779297,247029.998779297,263450.012207031,257040.008544922,239979.995727539,
71,Estonia,EST,CO2 emissions (kt),EN.ATM.CO2E.KT,14920.0,15380.0,14949.9998092651,16940.0005340576,17020.0004577637,17229.9995422363,15979.9995422363,19979.9995422363,18399.9996185303,15050.0001907349,19000.0,18170.0000762939,16889.9993896484,19319.9996948242,17940.0005340576,15539.999961853,15989.9997711182,16709.9990844727,15319.9996948242,10180.0003051758,
72,Ethiopia,ETH,CO2 emissions (kt),EN.ATM.CO2E.KT,3560.0,4400.0,4570.00017166138,5019.99998092651,5329.99992370605,5050.00019073486,5400.00009536743,5960.00003814697,6489.99977111816,6530.00020980835,6469.99979019165,7539.99996185303,8479.99954223633,10079.9999237061,12340.0001525879,12890.0003433228,14970.0002670288,15819.9996948242,17239.9997711182,18360.0006103516,
73,European Union,EUU,CO2 emissions (kt),EN.ATM.CO2E.KT,3362380.0,3419490.0,3411189.986944198,3502199.9943256374,3507500.004768371,3488149.988651276,3496999.9432563772,3456569.9603557605,3378879.982709884,3129210.0040912624,3213189.9893283853,3118369.9882030487,3059130.007505417,2982339.9872779865,2836770.0321674347,2895699.961781503,2905110.0097894687,2926620.0027465834,2862280.0261974344,2724969.997525217,
74,Fragile and conflict affected situations,FCS,CO2 emissions (kt),EN.ATM.CO2E.KT,531222.1558666452,552890.201103744,541254.7882649011,547359.6606608311,560441.5303888432,588420.5151305199,582173.6506234314,564812.2951041224,603986.916785543,603824.6543294248,652217.449484763,643587.4580954897,696858.0583997146,715933.2475184571,723873.6458848708,686940.1833564702,694941.419538668,714645.3518397129,721956.9908472354,728944.127216499,
75,Finland,FIN,CO2 emissions (kt),EN.ATM.CO2E.KT,55100.0,61090.0,63439.998626709,71709.9990844727,67680.0003051758,55459.9990844727,67019.9966430664,65099.9984741211,56659.9998474121,54180.0003051758,62529.9987792969,55119.9989318848,49409.9998474121,50189.998626709,46159.9998474121,42819.9996948242,45700.0007629395,43020.0004577637,44580.0018310547,40709.9990844727,
76,Fiji,FJI,CO2 emissions (kt),EN.ATM.CO2E.KT,810.0,1040.0,879.999995231628,1049.99995231628,1470.00002861023,1289.99996185303,1379.99999523163,1259.99999046326,970.000028610229,970.000028610229,1159.9999666214,1110.00001430511,1029.99997138977,1129.99999523163,1289.99996185303,1379.99999523163,1519.99998092651,1649.99997615814,1629.99999523163,1629.99999523163,
