33,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,424464089.8976413,461444513.66815007,520849551.5326065,604041957.9218549,682523857.0167696,796938120.1814059,874989895.6011212,1168308516.6330097,1227808790.6732988,1234014291.823416,1547991317.8118262,1777101316.6775587,1781281281.5791247,1756215665.0932288,1907090813.459065,2003598212.9913535,2158972129.00307,2450364928.0730205,2446866404.9305816,2535657069.0553718,2315436303.299883
34,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,5788329609.157553,5489608299.664453,5438857106.735358,7511582173.377239,8957467706.535404,9918907108.097015,10137883299.315643,10939053365.478596,10945070441.928253,10267133177.733364,12786654498.35139,15351972361.14767,14380004175.119429,14901750991.20123,15654660710.107952,13578754072.4652,15082578064.800207,16088437675.164776,16914245098.039217,16695925027.194376,14930072799.008396
35,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,916777282.6511683,932648604.4205749,996068145.6080205,1142315522.1989026,1272360516.6202202,1337894379.6264896,1461859762.6279109,1699811293.2575986,1993407886.5640216,2067381663.7537796,2142591375.8505301,2437982839.6307173,2510126699.0535617,1691544192.3824193,1894813504.529452,1695825708.4560406,1825018190.8507109,2072349974.15272,2220978978.173415,2221301400.724684,2326720920.5922313
36,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,744773415931.587,738981792355.372,760649334098.0055,895540646634.787,1026690238278.2476,1173108598778.6763,1319264809590.9731,1468820407783.2603,1552989690721.6497,1374625142157.2915,1617343367486.2585,1793326630174.5186,1828366481521.5952,1846597421834.9834,1805749878439.9412,1556508816217.1401,1527994741907.425,1649265644244.095,1725329192783.024,1742015045482.313,1645423407568.3633
37,Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,428307303232.4911,468825006329.8011,528392950952.861,634139360251.065,763216404613.204,886849878955.7803,1002925866071.3104,1266805604460.7283,1532956064060.258,1290896340202.0664,1318170441878.329,1449339068443.4912,1353315149256.4897,1422763976505.6804,1465927584533.3064,1293063507844.0952,1321561802163.8992,1464532904458.8523,1645463203193.6943,1673863310975.4155,1654916154373.081
38,Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,279841151705.3529,287226531168.5234,310175772488.1304,363063293977.8718,405531321270.6071,420544947799.55023,443801905407.56104,493537376707.7641,570304197211.7072,558199868578.2556,603434493402.6786,722038242134.6195,692109693986.8864,712748124222.61,734396591036.9315,702149580770.9009,695600652899.283,704478516963.8549,735539301552.6736,731767398052.8792,752248045730.1104
39,Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,6439403014.003704,6233310060.389689,6663436031.24708,7332574115.572536,8553956571.093779,8827299477.20007,9676410337.593292,11515258634.008512,,,,,,,,,,,,,
40,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,78249883995.6255,71517080040.63376,70294892400.06386,76507577234.59647,99079230169.6389,122314960843.9218,153840051814.05875,172565850839.15796,179663403196.98505,171412642047.32767,217105420016.5331,251224856981.29395,267175872540.06558,277239461340.4044,259405202008.0014,242496649874.2364,249298719723.10825,276364933679.6264,295402652037.15466,278584733103.0105,252727193710.01776
41,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1211346869600.406,1339395718862.8867,1470550015077.927,1660287965663.888,1955347004965.6873,2285965892364.2046,2752131773358.9185,3550342737009.5303,4594307032667.981,5101703073088.971,6087163874510.73,7551500124197.168,8532229986993.647,9570406235659.64,10475682920597.715,11061553079871.54,11233276536744.676,12310409370894.242,13894817549380.291,14279937500607.955,14687673892881.984
42,Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,16577533355.439533,16810536883.717686,18054384023.10926,21251755293.953724,23510577108.230396,24036917016.589966,25281414472.98907,28760092034.472294,34078243426.00897,33886814907.03463,34936305296.96886,36693712824.82324,36302305578.248665,42760237561.43961,48843008580.32884,45814637971.47452,47964234560.05141,51588158717.53482,58011466450.8643,58539424929.72483,61348579465.101654
43,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,10566578952.785664,10953485244.423897,12417251815.880106,15970315751.027683,18826215278.056957,19509850837.27447,20910513974.621456,23928251333.744366,27715144580.26906,27932971683.421455,27507499709.071022,30630912184.778904,30155064574.073418,33728622819.091167,36386546917.68608,32210232911.66261,33814337900.28309,36098550141.58968,39973839064.60838,39670977332.73484,40804449726.01836
44,"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,19088046305.7971,7438189100.333333,8728038525.140335,8937567059.877542,10297483481.223013,11964484667.910227,14451902467.931498,16737071816.379993,19788515873.89425,18648373312.4241,21565720044.463406,25839749198.823307,29306235826.38855,32679745297.645332,35909040265.93278,37917704900.07938,37134799974.52249,38019265625.88453,47568210068.48615,51775830725.826294,48716960860.0664
45,"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,3227927697.4366474,2796704603.044427,3034250926.180088,3503723086.702797,4656974937.552272,6650001684.904499,8072305030.684838,8782703427.960846,11649857662.138828,9723299908.194729,13148396205.671043,15655383585.988747,17692911280.56269,17958720704.459644,17912907682.066257,11890259176.682888,10219341017.13828,11094823676.59145,13670038019.859396,12750338736.166126,10483151093.687271
46,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,99886577330.72711,98211749595.54419,97963003804.7851,94641378693.22304,117081522349.67728,145619191582.06134,161618581266.31573,206181826825.28027,242186950900.77493,232397835678.33636,286563105192.4565,334943871931.7454,370921320483.84106,382116126448.554,381112119657.44507,293481748240.77844,282825009887.45764,311883730690.12946,334198214706.20874,323109543324.32056,270299982887.01035
47,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,351136568.4419213,378512003.4050715,425964697.4186643,546885184.9901742,633706149.2502595,653845122.8720744,698431827.740958,795673128.4854418,915659192.8251121,905341090.570115,907978723.5475916,1023086183.7982211,1015843368.7900755,1116224161.0778115,1149587651.6939495,966029542.038859,1012835518.2603742,1077439662.5798004,1188797574.9475257,1195019559.0938125,1223876064.5234537
48,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,539227277.6264108,563024383.2966262,620974660.2303026,813963830.1792166,924318490.7598,971977088.1569139,1107891063.43863,1513933983.2239838,1789333748.6799023,1711817181.5296857,1664310769.5522876,1865915544.124455,1741809808.9644227,1850470042.4328146,1859898513.2685812,1596800287.1640487,1663008687.0950494,1769787215.421407,1966501117.6102836,1981845740.7061462,1703698676.6974154
49,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,15013629658.65213,15976174336.972055,16578820687.28809,17271760506.948277,18610594846.208298,20040642476.98167,22715540324.303177,26884700345.03417,30801744881.00007,30745712006.530746,37658614803.27748,42762617081.652214,47231651862.83994,50949672205.91684,52016408950.89364,56441917652.98117,58847016044.73625,60516043590.1832,62420165099.72313,64417670082.61272,62158002233.027855
50,Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,34249904536.54906,35284396505.64966,37023706334.85967,39580356455.46638,43293805573.59345,48957056297.02752,55704431126.38988,61916043830.08063,70404981344.07816,59480682376.41603,64592893103.946976,69730495217.75986,72141071446.12065,73521446002.39552,74620404150.25783,73535009881.61848,69478366694.90596,72533236071.42073,75431169087.57472,77023818120.74898,65922853040.92714
51,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,30565400000.0,31682400000.0,33590500000.0,35901200000.0,38203000000.0,42643836100.0,48835925925.92593,54262870370.37037,56302129629.62962,57481481481.481476,59562962962.96296,68990000000.0,73141000000.0,77148000000.0,80656000000.0,87133000000.0,91370000000.0,96851000000.0,100050000000.0,103428000000.0,107352000000.0
52,Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,2933128491.6201115,3024525139.6648045,3039944134.0782123,3048435754.1899443,3042737430.167598,3014748603.3519554,3009497206.7039104,3020388817.272313,2995185487.302609,2496174735.647022
53,Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,4200439498.528381,4466438823.032473,4586114070.099159,4281868765.924541,4156990816.0456133,4186223864.8444977,4291158967.908808,4405954696.1633625,4563017851.624361,4708336756.088491,4909498942.67103,5166467286.75345,5530377593.297564,5943589095.55075,5608989195.529198
54,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,9985844486.333649,10397897085.610199,11420227884.615385,14547325028.31257,17320552500.0,18433411267.255314,20072786350.520638,23968764029.56474,27844698989.307163,25945391775.493195,25732432719.07729,27565469097.995544,24978513426.699215,23900872625.846725,23156850006.64275,19842404304.892933,20953442550.365288,22870833709.89607,25522671232.876713,25758357774.543827,24692095945.174187
55,Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,61828166496.0941,67808032979.54291,82196001050.74744,100090467581.26839,119814434353.57474,137143471328.27435,156264095664.64267,190183800884.0182,236816485762.98788,207434296805.3297,209069940963.17725,229562733398.9475,208857719320.6487,211685616592.9311,209358834156.32904,188033050459.8811,196272068576.3383,218628940951.67508,248950103352.13702,252498032247.16284,245339322066.7593
56,Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1947981991011.7688,1945790973803.1519,2078484517474.5134,2501640388482.3477,2814353869359.0806,2846864211175.096,2994703642023.5254,3425578382921.5796,3745264093617.1865,3411261212652.3413,3399667820000.0063,3749314991050.591,3527143188785.157,3733804649549.0303,3889093051023.5156,3357585719351.5605,3469853463945.5337,3690849152517.6533,3977289455388.2324,3888326788627.445,3846413928653.707
57,Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,551230861.8565054,572417440.8201619,591122039.6013976,622044665.5150489,666072101.7775052,708633194.7265658,768873684.032838,847918929.1079838,999105339.2677286,1049110684.724934,1128611700.361803,1239144501.7752545,1353632941.520698,2042817162.8563871,2214679081.256576,2424391785.4389744,2604955228.701166,2762581334.2261186,2913466732.1250725,3088853638.568318,3181071153.662201
58,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,333470370.3703703,340203703.7037037,333196296.2962963,343311111.1111111,367200000.0,364255555.5555555,390251851.8518519,421374074.07407403,458188888.88888884,489074074.07407403,493825925.9259259,501025925.9259259,485996296.29629624,498296296.29629624,520207407.40740734,540737037.037037,576229629.6296296,521551851.8518518,554770370.3703704,611537037.037037,504214814.8148148
59,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,164158739097.62344,164791442543.37482,178635163717.43066,218096033517.00897,251373002954.38232,264467336457.16953,282884947702.9663,319423424509.06555,353361038818.38336,321241303699.00574,321995279401.5016,344003137611.2712,327148943812.1366,343584391647.92706,352993631617.708,302673070846.85724,313115929314.3386,332121063806.3906,356841216410.0677,347561349210.9795,356084867685.639
60,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,24305717541.637054,25601765400.51525,27137508656.852158,21403167848.144363,22322395368.027416,35777570135.52248,37879869897.8979,43965420072.41068,48122547177.18813,48261033298.21333,53860175555.996124,58029750745.6495,60681537195.79962,62682163837.34702,67179914026.962296,71164825256.6849,75704720189.5607,79997975621.86543,85555378042.81964,88941299733.50177,78844702329.07854
61,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,54790392746.193855,54744712814.86758,56760355865.00824,67863828412.68816,85332581188.6107,103198223709.43947,117027307540.88972,134977082623.7798,171000699876.74734,137211035770.03444,161207270185.2499,200013052199.1996,209058991952.12546,209755003250.664,213810024944.46445,165979279263.1744,160034163871.45465,170097014589.1343,174910878623.04855,171767403748.19025,145009181490.61975
62,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1734674377485.8535,1847475162363.1892,2044357718061.9636,2311762286264.0737,2682361386115.794,3106911336847.7095,3740747469659.877,4727824486545.686,5978889775899.915,6484594706166.7295,7889431821546.02,9645510084735.441,10759162578319.594,11871112996760.238,12798789791348.73,13327553631228.215,13612426104052.664,14877258915652.807,16638962757093.703,17203906511529.014,17483820589534.467
63,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,3382509209554.2246,3352884328613.495,3259977941916.565,3628231967387.6855,4224920040436.249,4927148941290.272,5634329757389.714,6667108188269.805,7520052429152.866,7257907613908.998,8800870240503.562,9720073461241.498,10153495508194.158,10295575316212.982,10648316212896.645,10129016824229.121,10454393062395.26,11291259618576.34,11401133321555.293,11643791832112.324,10841710191637.607
64,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,8373137090556.207,7787012237035.405,7909583298610.305,8696262832648.246,9753487857759.566,10406039573311.547,11028030727726.8,12321793798291.422,14206496316345.17,14619345445750.314,17063328745170.38,19788700724983.61,21171235550388.46,21409820574994.27,22085315696268.863,21997093126150.293,22772145277753.895,24325231732305.285,26481019943236.617,27024079763932.195,27118722832657.496
65,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,662873806189.3695,655066512478.5406,750711494010.2195,947223709943.8772,1256036216038.7612,1589616931936.735,1950078746522.645,2509462646689.511,3110375767545.7188,2437792607189.293,2953062660119.665,3670006734228.195,3914696679892.022,4150223013344.071,3845832673606.7734,2921404061640.659,2777731258685.9873,3118192978608.204,3182530249215.212,3249705581846.908,2980726151029.7314
66,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,10062644063691.064,10163007675953.941,11133529792287.027,13537478320357.256,15776874044619.238,16784487175829.818,18178450119096.004,21245717787580.074,23375404048532.59,20561162266597.566,21025776092026.887,23314072718003.89,22462345376234.355,23481224437521.574,23811885452932.227,20513326700882.566,20453731054147.188,21680175761930.63,23224055731756.55,22941556433612.117,22133908631128.094
67,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,18327764882.44122,24468324000.0,28548945000.0,32432858000.0,36591661000.0,41507085000.0,46802044000.0,51007777000.0,61762635000.0,62519686000.0,69555367000.0,79276664000.0,87924544000.0,95129659000.0,101726331000.0,99290381000.0,99937696000.0,104295862000.0,107562008000.0,108108009000.0,99291124000.0
68,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,99838543960.07632,96684636118.59839,85146067415.73033,80288461538.46153,78782467532.46753,89600665557.40433,107426086956.52174,130437828371.27846,162818181818.18182,189147005444.64612,218983666061.706,235989672977.6248,279116666666.6667,288434108527.1318,305595408895.26544,329366576819.407,332441717791.411,235733695652.1739,249712999437.2538,303080865603.64465,365252651278.8521
